,number,value,datetime_start,datetime_complete,duration,params_beta,params_f_cross_layer,params_hi5_cin_fn_k,params_hi5_dur_cin_par1,params_hi5_rel_beta,params_hpv16_cin_fn_k,params_hpv16_dur_cin_par1,params_hpv18_cin_fn_k,params_hpv18_dur_cin_par1,params_m_cross_layer,params_ohr_cin_fn_k,params_ohr_dur_cin_par1,params_ohr_rel_beta,state
529,529,40.51429635,32:44.4,39:20.5,0 days 00:06:36.187326,0.478345105,0.469441639,0.136129052,8.360229812,0.888228287,0.329836279,7.936788388,0.454661807,3.172691479,0.922722389,0.016394316,3.664700629,0.627739463,COMPLETE
961,961,40.55060326,46:32.8,52:02.0,0 days 00:05:29.239674,0.013967467,0.342805145,0.109233403,2.386391491,0.891701106,0.252556691,7.220912707,0.938649886,3.670387634,0.978458127,0.04836122,6.891412379,0.490549021,COMPLETE
1502,1502,40.56844898,14:43.9,20:43.3,0 days 00:05:59.389219,0.261636101,0.274999589,0.619725366,2.437909513,0.959539827,0.282544659,4.761244009,0.462638331,2.859829141,0.495869376,0.809896203,4.1895155,0.298966305,COMPLETE
1682,1682,40.57248168,49:38.1,55:34.0,0 days 00:05:55.898662,0.298481853,0.145243056,0.302381432,9.279745889,0.861331361,0.227806599,6.45173824,0.466970068,4.14881724,0.515809511,0.038154506,5.000651217,0.282382196,COMPLETE
1771,1771,40.587861,35:39.5,42:01.8,0 days 00:06:22.299948,0.47867245,0.157950537,0.062484476,7.985019291,0.931747216,0.056263707,5.809650118,0.348076731,4.454977714,0.552015373,0.086904517,1.052030541,0.229772664,COMPLETE
1013,1013,40.60267642,48:35.8,54:05.3,0 days 00:05:29.446746,0.300732551,0.388870391,0.078562195,1.503624269,0.998336625,0.091734513,7.750629646,0.977854082,1.078817508,0.447288871,0.0541788,3.063012846,0.487816822,COMPLETE
157,157,40.63957993,19:13.0,25:57.6,0 days 00:06:44.602860,0.378659141,0.126190019,0.585199023,1.471153088,0.939123078,0.827151215,3.161628825,0.436453083,3.909070128,0.47115581,0.080525837,3.80914008,0.615858157,COMPLETE
964,964,40.69775441,51:02.7,01:19.7,0 days 00:10:16.944838,0.3030197,0.363309142,0.060708372,1.830102439,0.632651423,0.4186566,7.227223885,0.437712897,3.460062437,0.980680888,0.120760325,1.240881239,0.486122174,COMPLETE
17,17,40.7255689,12:08.7,19:48.8,0 days 00:07:40.106201,0.492060414,0.54841681,0.261502921,2.142826378,0.251307705,0.129574782,3.248302374,0.037976945,3.988860828,0.065079021,0.493999699,9.088656797,0.203542531,COMPLETE
1380,1380,40.76023821,48:42.7,54:45.1,0 days 00:06:02.374248,0.197620885,0.234381618,0.62496933,1.349085061,0.982471882,0.320659248,6.006929525,0.715547903,5.197424321,0.674904065,0.086288063,4.456644623,0.319887782,COMPLETE
1063,1063,40.79094191,36:04.2,41:09.2,0 days 00:05:04.949525,0.03103919,0.314820093,0.170961139,1.687496712,0.921822363,0.15990279,6.422786966,0.529257692,2.203626858,0.720106148,0.158592254,3.184838116,0.540737415,COMPLETE
555,555,40.86144201,06:03.3,12:40.8,0 days 00:06:37.484822,0.123385717,0.223195253,0.017037252,2.850793724,0.147061208,0.27607665,5.579151201,0.678940588,3.05931626,0.981024493,0.82577005,5.702656819,0.438959554,COMPLETE
1126,1126,40.89525316,46:20.0,52:28.9,0 days 00:06:08.854388,0.487411483,0.10178071,0.552592594,1.838028222,0.954717472,0.258615862,10.08542999,0.237667528,5.087322053,0.836767899,0.132877651,4.086618864,0.509171768,COMPLETE
1115,1115,40.8984382,35:24.6,40:54.3,0 days 00:05:29.745875,0.379077867,0.219481026,0.062906152,2.084255742,0.901792425,0.203632115,10.56528674,0.452142369,3.62066032,0.47434359,0.650760608,2.90084634,0.564631441,COMPLETE
1060,1060,40.90371467,31:12.3,36:57.5,0 days 00:05:45.160089,0.034256671,0.308293488,0.10111905,5.462693667,0.76367409,0.154395249,6.955621849,0.529832303,1.877188623,0.810631788,0.025168993,3.280094763,0.496185483,COMPLETE
42,42,40.91523476,49:39.9,57:09.0,0 days 00:07:29.137988,0.133963535,0.018697906,0.032708047,11.53469439,0.46259629,0.460386546,2.607493324,0.825554209,4.323818408,0.40185027,0.337185261,9.860680091,0.456199199,COMPLETE
1181,1181,40.95902058,52:22.6,58:20.3,0 days 00:05:57.742601,0.258956594,0.304496174,0.014659963,1.460823476,0.948895611,0.273121479,5.612814995,0.424261214,3.106022682,0.50106488,0.962181378,4.062881643,0.466954056,COMPLETE
1845,1845,41.05522285,07:16.0,13:14.8,0 days 00:05:58.811730,0.189741977,0.196561594,0.386298477,1.662058125,0.877356458,0.315203382,6.147286863,0.418053132,10.24969799,0.568191539,0.122201904,3.896709879,0.290630876,COMPLETE
303,303,41.10529281,33:18.6,40:01.2,0 days 00:06:42.666587,0.491219003,0.46462513,9.94E-05,1.414865651,0.867259586,0.348918283,8.017070239,0.526210546,2.795378694,0.969787587,0.120081135,5.09061358,0.514946427,COMPLETE
1383,1383,41.1702124,53:02.5,59:01.0,0 days 00:05:58.556096,0.230395942,0.22861178,0.051033814,2.021146915,0.977820367,0.329162757,5.70440678,0.392761365,3.302332635,0.515586563,0.884720985,4.55672199,0.313085022,COMPLETE
734,734,41.23473055,14:31.4,21:37.6,0 days 00:07:06.251552,0.015589502,0.581501329,0.076432217,11.66239429,0.946365838,0.143102338,6.823623844,0.693106927,6.22242571,0.759328444,0.078408621,2.604460141,0.544894597,COMPLETE
36,36,41.30414787,41:51.5,49:01.3,0 days 00:07:09.722565,0.078463081,0.100121567,0.193441548,8.502563417,0.518602094,0.41157813,2.796656629,0.958178509,7.277470718,0.619440426,0.420423321,11.03722803,0.099041209,COMPLETE
1413,1413,41.3915264,28:29.1,34:24.4,0 days 00:05:55.254216,0.233242935,0.198756894,0.033700713,1.438456923,0.942100256,0.416161979,6.002481702,0.532355762,2.43926028,0.536215731,0.195786328,9.690642741,0.336659502,COMPLETE
237,237,41.4047898,06:00.9,12:41.0,0 days 00:06:40.074931,0.114447085,0.450728834,0.151532615,8.067696083,0.95446993,0.157372885,8.71084974,0.529852371,2.004667418,0.824105163,0.933172504,5.217751802,0.492877866,COMPLETE
1920,1920,41.40849895,51:51.9,58:55.4,0 days 00:07:03.491013,0.281437962,0.224466885,0.000307436,1.375001882,0.981232388,0.301202568,4.905579653,0.459494885,3.225441071,0.407245995,0.69729259,4.372100743,0.470774692,COMPLETE
1059,1059,41.40910448,31:11.3,36:51.4,0 days 00:05:40.130329,0.033771201,0.400655257,0.081488038,3.407327186,0.53928847,0.155082719,6.921090504,0.520205688,1.759065167,0.826046431,0.111724519,3.281002326,0.526326222,COMPLETE
409,409,41.4250154,53:45.7,00:25.0,0 days 00:06:39.307833,0.146571667,0.318267717,0.15787191,11.05724286,0.620524691,0.259072401,9.925431315,0.637878515,2.248735757,0.923207423,0.12483356,11.61778411,0.561051943,COMPLETE
706,706,41.49576775,26:33.7,33:14.5,0 days 00:06:40.742497,0.310114363,0.402301756,0.101151371,1.248157207,0.535716052,0.346005719,4.548749082,0.660904567,7.743411987,0.939242347,0.241639579,2.771967675,0.488112172,COMPLETE
25,25,41.57939645,26:28.4,33:52.1,0 days 00:07:23.694614,0.066278421,0.749731788,0.417365165,3.540025702,0.151556341,0.532270537,5.296324151,0.52676672,8.900925582,0.506475205,0.81433483,7.965795536,0.029805788,COMPLETE
1991,1991,41.60220125,43:45.4,49:47.8,0 days 00:06:02.474906,0.282501524,0.023327313,0.557774812,5.076657767,0.999792433,0.275533767,6.117542068,0.451162033,3.068925516,0.44599459,0.021930525,4.640431,0.415665691,COMPLETE
1105,1105,41.635552,27:55.0,35:26.5,0 days 00:07:31.501359,0.216512193,0.149442408,0.042829752,1.383130287,0.798215341,0.281076411,10.87149417,0.132570667,2.932708363,0.794013746,0.050463571,3.284275012,0.464234061,COMPLETE
899,899,41.6937853,22:59.7,29:53.6,0 days 00:06:53.882788,0.308278126,0.601341494,0.421000569,1.170034793,0.539166994,0.270983897,4.237936367,0.763540369,8.353646327,0.496009646,0.212721483,2.530370144,0.670674271,COMPLETE
1164,1164,41.75597762,33:23.4,39:18.5,0 days 00:05:55.100111,0.329360108,0.122917811,0.046517407,1.775979249,0.960738038,0.020713516,5.41722697,0.165068799,3.190078556,0.978882311,0.61582861,1.214995532,0.513129168,COMPLETE
216,216,41.77626906,37:23.6,44:02.3,0 days 00:06:38.669140,0.407928747,0.148502697,0.293981237,8.951369044,0.976310154,0.239202376,7.023310089,0.450586445,3.506379325,0.755914639,0.071030773,3.481694595,0.619510748,COMPLETE
887,887,41.78787915,06:19.8,13:18.7,0 days 00:06:58.912970,0.333879273,0.677881038,0.312843465,2.28127477,0.039211291,0.549298273,4.738254209,0.676154009,3.489181449,0.997461344,0.243487231,1.508951596,0.706618642,COMPLETE
700,700,41.82834009,16:55.8,23:39.1,0 days 00:06:43.386542,0.341578047,0.345058598,0.15209031,11.08141273,0.48135062,0.604962988,4.287813579,0.595784839,2.799135121,0.964160705,0.176003619,2.591609431,0.598564657,COMPLETE
423,423,41.84907158,12:39.1,18:49.8,0 days 00:06:10.725904,0.013998658,0.142434818,0.076678997,11.31681854,0.49913592,0.289909948,6.132928681,0.546600483,1.290167495,0.873482603,0.055267263,2.225003184,0.583820376,COMPLETE
90,90,41.89264177,56:13.4,04:50.7,0 days 00:08:37.386220,0.424955495,0.203977099,0.042383649,11.52617046,0.083772063,0.024681942,4.138156106,0.412897233,3.068559777,0.925513899,0.034890794,2.446068719,0.419542483,COMPLETE
1162,1162,41.89284844,32:04.5,38:07.1,0 days 00:06:02.551069,0.320121545,0.421472132,0.101931231,3.290501986,0.964402242,0.201310974,11.99910985,0.43282225,11.09504298,0.982481579,0.176812414,1.772941745,0.511218232,COMPLETE
1085,1085,42.01299653,00:07.0,06:46.5,0 days 00:06:39.411009,0.315117763,0.324726957,0.584525886,2.037344536,0.952641265,0.231968845,11.69121544,0.975314726,3.075553008,0.409311139,0.040021124,3.30010016,0.477017627,COMPLETE
1447,1447,42.01435565,09:28.5,15:27.7,0 days 00:05:59.207366,0.201507232,0.305099779,0.041912202,2.214786464,0.910517045,0.355258294,7.99754085,0.475283684,4.757093553,0.458913396,0.180109887,4.067404304,0.317784327,COMPLETE
745,745,42.04380187,30:22.6,37:40.1,0 days 00:07:17.508598,0.315887087,0.381003319,0.057805693,1.554054484,0.858723198,0.401190192,7.782367807,0.4649813,3.667248184,0.416490506,0.046534411,2.138577066,0.580139421,COMPLETE
948,948,42.12519166,33:15.0,39:15.6,0 days 00:06:00.607059,0.334191253,0.716093224,0.668218391,1.23387076,0.450434442,0.273961088,10.32392241,0.474296263,3.327795614,0.314219293,0.360628422,2.562335706,0.613100245,COMPLETE
496,496,42.20522758,49:17.1,55:59.5,0 days 00:06:42.456139,0.319113687,0.504247556,0.084173394,10.0201173,0.267618518,0.25820017,7.558836279,0.61091067,2.613401874,0.717595612,0.538758055,4.74472053,0.707339291,COMPLETE
1844,1844,42.21845521,05:29.6,11:33.4,0 days 00:06:03.728117,0.206690696,0.195822189,0.485592992,1.591397359,0.894097429,0.316822991,5.601754517,0.410094749,3.756818849,0.561376248,0.86423591,3.837036729,0.441421384,COMPLETE
179,179,42.34705737,47:06.9,53:47.2,0 days 00:06:40.245423,0.448394976,0.067470947,0.894323518,2.696678504,0.34674514,0.175238967,4.992577667,0.497366729,9.906389469,0.902930216,0.088008476,2.556133543,0.631455222,COMPLETE
1929,1929,42.43244625,03:42.0,10:39.7,0 days 00:06:57.625752,0.209110442,0.318671366,0.075251622,2.161148362,0.89430857,0.404174337,5.120328925,0.486163968,2.454817598,0.484759481,0.808026783,3.58696261,0.494927511,COMPLETE
285,285,42.43786954,09:42.2,16:19.6,0 days 00:06:37.415715,0.41714553,0.158761594,0.252944385,2.171510426,0.927017304,0.171995491,6.581968799,0.539379661,11.26174998,0.905499256,0.138339176,4.013372344,0.707725269,COMPLETE
1853,1853,42.46437137,16:57.4,23:02.7,0 days 00:06:05.328951,0.20685159,0.107638008,0.429479527,1.262855061,0.97007441,0.532029427,5.239003695,0.391878686,3.539041062,0.526070114,0.135012434,3.299768872,0.484367305,COMPLETE
392,392,42.51380936,31:03.1,37:42.1,0 days 00:06:39.049537,0.110147164,0.175047324,0.46045158,10.05141199,0.647311403,0.274390026,3.987863355,0.458267971,1.660826362,0.481492935,0.060360073,5.457780476,0.211470861,COMPLETE
627,627,42.57010737,42:42.6,49:16.0,0 days 00:06:33.428553,0.488731603,0.069725617,0.032010094,1.360611388,0.958829948,0.259417938,11.18153419,0.479534101,2.46270367,0.89113759,0.304858584,3.296722355,0.495890427,COMPLETE
45,45,42.58827354,55:36.8,03:15.6,0 days 00:07:38.739042,0.083556429,0.010770956,0.027224081,11.76532521,0.442671882,0.602121857,2.656669258,0.844533,3.081120975,0.350807595,0.562065798,9.840957872,0.451447657,COMPLETE
1396,1396,42.66787192,07:11.2,13:10.5,0 days 00:05:59.283089,0.220717935,0.289353708,0.064972773,2.377004369,0.907607287,0.387115035,4.819593101,0.490030476,10.61649399,0.591793972,0.169691926,4.205589741,0.288016704,COMPLETE
66,66,42.74476888,22:31.3,28:24.7,0 days 00:05:53.380879,0.001905177,0.152668489,0.224580018,10.69587852,0.714864651,0.38929262,10.4017046,0.603025285,1.609083917,0.278727216,0.006461621,4.990409341,0.817279895,COMPLETE
435,435,42.85417356,27:28.8,34:05.1,0 days 00:06:36.294655,0.475103027,0.113723421,0.018965423,5.998201728,0.605391784,0.22767227,10.58808717,0.408141587,11.85980972,0.123887205,0.071575301,5.662092544,0.506247311,COMPLETE
631,631,42.92257937,48:17.7,54:58.7,0 days 00:06:40.998258,0.499971841,0.071091877,0.971529877,1.678562677,0.913865501,0.236053141,11.52131789,0.492507617,2.15634439,0.893533289,0.084369338,3.838489313,0.006199487,COMPLETE
1358,1358,43.00294112,23:17.4,29:20.8,0 days 00:06:03.422501,0.236344391,0.189932913,0.00015864,1.895627936,0.951467126,0.315693337,5.98127445,0.77289906,5.533986245,0.163910556,0.365636794,3.709163685,0.892763698,COMPLETE
68,68,43.0363042,24:09.6,30:00.5,0 days 00:05:50.852277,0.00155473,0.25128214,0.150475633,11.31886457,0.727845949,0.383309353,9.106807181,0.581104575,1.526188883,0.28101586,0.138344104,5.079570171,0.813280735,COMPLETE
744,744,43.04079864,29:23.8,36:47.0,0 days 00:07:23.233257,0.314438623,0.327341073,0.174315775,1.545092447,0.474248229,0.394583876,7.613687002,0.466394582,3.759694048,0.363150421,0.044456459,6.266618584,0.590813829,COMPLETE
685,685,43.04319329,57:57.3,03:34.2,0 days 00:05:36.841993,0.319112848,0.275005333,0.207244773,11.25176705,0.548230394,0.299794081,7.626707456,0.682443642,2.985410107,0.949657924,0.120099473,2.618913177,0.531930496,COMPLETE
427,427,43.07308346,17:30.5,23:35.7,0 days 00:06:05.267153,0.009895244,0.195087291,0.12318789,11.31947355,0.497159716,0.287245297,3.604837627,0.373051492,2.729521624,0.468178478,0.054679802,1.051055848,0.58392092,COMPLETE
485,485,43.14312574,33:24.3,40:03.2,0 days 00:06:38.832208,0.348346244,0.291552026,0.212912777,9.877999584,0.783256936,0.214220264,7.822751296,0.636778238,7.077288008,0.947240111,0.051636254,5.376114294,0.61425926,COMPLETE
425,425,43.19084591,14:16.6,20:58.2,0 days 00:06:41.605144,0.350995487,0.382922213,0.307972241,11.22001222,0.531036147,0.290819852,6.407469646,0.555514728,1.336470261,0.857404285,0.237660058,1.860555386,0.580315788,COMPLETE
1282,1282,43.20327957,53:52.3,59:51.7,0 days 00:05:59.453702,0.202938265,0.269962349,0.911513104,1.382287786,0.915264182,0.349885292,5.116436677,0.469830521,2.745062536,0.609988143,0.853086381,4.213168945,0.296458223,COMPLETE
957,957,43.28763716,43:33.5,48:34.2,0 days 00:05:00.690681,0.010044809,0.064225338,0.015801945,6.233993091,0.887612692,0.214482562,4.105162895,0.693958435,3.01149884,0.738935959,0.240178571,6.905601686,0.707931593,COMPLETE
1856,1856,43.37579138,21:33.5,27:29.9,0 days 00:05:56.345063,0.208889939,0.070408226,0.444945957,8.241763726,0.969395964,0.205311432,5.814030447,0.392844063,3.530566543,0.503654334,0.136570166,4.404353106,0.244400926,COMPLETE
1805,1805,43.41023526,19:18.4,26:05.3,0 days 00:06:46.842340,0.078320056,0.121663262,0.037755695,9.324067047,0.907087318,0.62286897,6.1168029,0.430230524,3.921842117,0.475891917,0.029613611,3.917318657,0.444940957,COMPLETE
860,860,43.42398209,07:34.4,14:03.3,0 days 00:06:28.859803,0.029345738,0.051700945,0.048342743,2.543573794,0.105403112,0.026392802,6.351103214,0.450058974,3.539675834,0.964170058,0.207229002,1.460758104,0.704706046,COMPLETE
1028,1028,43.49096546,52:01.2,58:26.5,0 days 00:06:25.358077,0.284849958,0.408413334,0.118782238,1.234174612,0.848447765,0.46872907,7.514528148,0.287959262,2.990943942,0.507954649,0.16685107,2.606835026,0.447067317,COMPLETE
602,602,43.53308043,09:21.7,16:02.8,0 days 00:06:41.119402,0.388657316,0.250767463,0.334189023,8.840540094,0.900533616,0.209250307,10.84857132,0.441435244,3.730070692,0.476873946,0.097322445,1.956739421,0.5371762,COMPLETE
753,753,43.60437066,43:17.7,50:14.9,0 days 00:06:57.233321,0.335308259,0.331383164,0.054582494,2.165974262,0.965339742,0.160808244,1.048684392,0.438099951,1.668994883,0.974955576,0.099176068,1.310713838,0.624128959,COMPLETE
70,70,43.66175379,28:24.4,34:33.8,0 days 00:06:09.400003,4.45E-05,0.255758263,0.143238655,9.638661809,0.821696221,0.237733643,9.29321818,0.587502499,2.069654764,0.28166265,0.102799396,4.234989689,0.53031459,COMPLETE
2038,2038,43.66727852,39:27.3,45:33.8,0 days 00:06:06.530033,0.218407586,0.215778017,0.035241847,1.338568678,0.999658426,0.507733345,6.219402129,0.437082172,3.20910721,0.5871671,0.09681183,3.420955193,0.314648484,COMPLETE
255,255,43.68926494,29:53.7,36:32.2,0 days 00:06:38.488652,0.441472192,0.174538604,0.061000103,1.324955116,0.888616893,0.25041924,9.309644605,0.568475797,7.813038365,0.754523689,0.039146572,4.00854568,0.568087834,COMPLETE
400,400,43.69854115,40:48.8,47:29.3,0 days 00:06:40.520870,0.155369053,0.273761709,0.127477051,2.673640446,0.66211995,0.330180312,7.50220511,0.594720071,1.965690789,0.670744809,0.631962358,6.016695285,0.365081743,COMPLETE
176,176,43.70509098,44:33.3,51:13.3,0 days 00:06:40.043923,0.437442971,0.041232087,0.801241634,3.889877939,0.894115676,0.20541236,6.061157413,0.458801827,10.45112575,0.852981633,0.019393279,2.620530767,0.929093993,COMPLETE
1806,1806,43.8614654,21:38.9,28:19.8,0 days 00:06:40.899762,0.278696464,0.115300482,0.368099625,9.388333221,0.823217807,0.232376511,5.465566234,0.431343708,3.425380653,0.452442458,0.029482018,3.984259619,0.45755568,COMPLETE
21,21,43.86209574,19:08.8,26:44.8,0 days 00:07:35.962675,0.106850485,0.83252682,0.399491614,3.54298024,0.226684224,0.533510639,3.956735034,0.518139344,8.6235861,0.505664353,0.810891075,8.942154267,0.124375513,COMPLETE
14,14,43.91997882,05:08.0,12:08.6,0 days 00:07:00.533401,0.004828332,0.005803882,0.003765784,1.774726457,0.054397136,0.351197273,1.070510163,0.489699683,1.387037204,0.70186904,0.516441779,1.702403347,0.31330356,COMPLETE
890,890,44.29983508,10:24.7,16:46.4,0 days 00:06:21.789918,0.000132681,0.131370487,0.309913991,2.268208154,0.001338459,0.29580545,4.04118865,0.816295909,3.602278228,0.355241836,0.187053938,1.77239558,0.720642625,COMPLETE
28,28,44.32977055,27:37.1,35:02.5,0 days 00:07:25.456260,0.057250149,0.285216397,0.139931756,8.770226985,0.120527955,0.231905237,2.228049085,0.752006389,9.445196832,0.146771322,0.76413489,10.53548694,0.386606903,COMPLETE
18,18,44.34155238,12:22.8,19:29.6,0 days 00:07:06.877635,0.01040817,0.548121059,0.298066223,2.324149873,0.208479839,0.11223228,3.3537596,0.042384609,4.766667861,0.039187449,0.491775979,9.083126681,0.185969904,COMPLETE
965,965,44.35956126,52:02.1,02:16.8,0 days 00:10:14.688778,0.302794739,0.35470936,0.349659146,5.138789646,0.835752738,0.23979025,10.72917851,0.433960273,3.423245199,0.979476929,0.002006877,1.239544947,0.638067461,COMPLETE
1525,1525,44.42065822,40:29.4,46:26.5,0 days 00:05:57.095991,0.199433277,0.246353877,0.128823649,1.384771275,0.441127088,0.326881307,8.315917452,0.508332474,8.485397803,0.602390289,0.114116783,4.773267986,0.336315715,COMPLETE
1554,1554,44.51560396,14:32.1,20:31.5,0 days 00:05:59.378321,0.198491741,0.260038599,0.034560743,2.061786886,0.696738492,0.388902252,8.833045999,0.27145899,2.141245514,0.525872055,0.102446653,3.891181753,0.349954721,COMPLETE
133,133,44.54823623,46:57.6,53:51.7,0 days 00:06:54.136900,0.45486314,0.002413149,0.551119498,3.337469572,0.795977496,0.270704412,8.424637272,0.467789432,6.572742321,0.486458715,0.070784218,3.686399432,0.685537351,COMPLETE
1703,1703,44.6805691,14:08.6,20:07.8,0 days 00:05:59.130981,0.491121433,0.102929721,0.00013869,9.143666465,0.903585017,0.466113908,5.903028093,0.493151257,5.423335948,0.439931108,0.01504731,1.119687769,0.287012093,COMPLETE
15,15,44.68292112,11:43.3,18:50.3,0 days 00:07:06.939794,0.000746102,0.537999597,0.245388652,1.495771994,0.026335855,0.267830284,1.583284398,0.399519582,1.298629402,0.014811451,0.507035563,2.409269564,0.252123433,COMPLETE
768,768,44.73914489,04:54.6,12:15.2,0 days 00:07:20.641192,0.452430056,0.201138985,0.495275425,1.211162188,0.976797049,0.247386026,11.65389673,0.669644265,2.776598385,0.959125096,0.272489797,4.649970335,0.453889536,COMPLETE
