year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2010,30,762996.2188,69695.68457,1856.301666,1940.679077,603579.2344,112.5031281,251664432,1300564.25,17719.24219,62467584,108706.1484,14344.15039,1317833.5,123050.2813,3375.094238,572753.375,22468028,719626.25,3431.345703,0,0,0.00075795,0.002196549,5.833027301,794272.0978,618232.75,309664.8653,3.749764004,3.312912292,0,0,0,0,0,0,0,0,5514256.229,501201.4219,13669.12954,12909.73355,84.37734604,0,118721592.8,27854873.76,938472.9534,872546.1217,4640.754036,4640.754036,6.09541769,62467584,0.009896857,0.012714948,0.020819826,0.004497358,0.003414317,0
2011,31,723029.4844,61848.59863,1856.301666,1575.043884,587660.0313,112.5031281,253770768,1233737.375,17747.36719,62989372,106652.9609,14287.89844,1250978.5,120940.8594,3459.471436,538411.875,22675090,714422.9375,3515.7229,0,0,0.000712286,0.001934704,5.790022706,796803.4182,611145.125,339759.4526,3.277523379,2.687994328,0,0,0,0,0,0,0,0,3629828.967,491076.1406,7368.954617,6975.193703,84.37734604,0,122351421.8,28345949.9,945841.9081,879521.3154,4725.131382,4725.131382,4.910558261,62989372,0.009702353,0.012649807,0.019586437,0.004196554,0.003325149,0
2012,32,701625.7344,57460.9707,1800.05011,1434.414993,569715.7969,112.5031281,255737600,1171326.25,17606.73828,63477464,99424.64063,14147.26953,1188370.5,113571.9141,3459.471436,515489.3125,22852422,707925.875,3543.848633,0,0,0.000685884,0.001784452,5.575296934,800459.77,614042,306571.0293,3.209492084,2.364714215,0,0,0,0,0,0,0,0,3305876.178,466916.0859,7734.589638,6525.181374,56.25156403,0,125657298,28812865.98,953576.4977,886046.4967,4781.382946,4781.382946,4.440869021,63477464,0.009673386,0.012610141,0.018452631,0.003989816,0.003078132,0
2013,33,663037.2031,48770.10938,1715.67276,1378.163376,537399.3047,196.8804779,257412768,1110462,17550.48828,63897756,94305.74219,14119.14258,1127309.5,108424.8984,3431.345703,485085.3125,23003596,702722.625,3515.7229,0,0,0.000643944,0.001505073,5.281591511,769521.4092,644361.625,296727.0054,2.931133834,2.246475558,0,0,0,0,0,0,0,0,3238683.68,432012,5625.15625,4893.885864,0,0,128895981.7,29244877.98,959201.6539,890940.3826,4781.382946,4781.382946,4.240746701,63897756,0.010084261,0.012043011,0.017378732,0.00373164,0.002901882,0
2014,34,618007.8125,41148.02051,1856.301636,1884.42749,504885.9063,28.12578201,259190880,1035028.688,17212.97656,64339080,81677.26563,13753.50781,1051679.25,95430.77344,3459.471436,460756.5625,23191760,693975.5,3543.848633,0,0,0.000596093,0.001261344,5.678450191,763333.7371,618935.875,302352.1619,3.314047324,3.025733422,0,0,0,0,0,0,0,0,3288522.534,476450.7266,6637.684303,5428.275867,56.25156403,0,132184504.2,29721328.71,965839.3382,896368.6585,4837.63451,4837.63451,5.762063312,64339080,0.009619906,0.011864231,0.016087092,0.003522169,0.002497467,0
2015,35,600007.2969,43679.33887,1462.54071,1490.666504,484691.5703,140.6289101,261204128,1005665.438,16847.3418,64849448,80833.49219,13528.50293,1021894,94362,3318.842285,443487.3125,23395870,683681.5,3403.219971,0,0,0.00057427,0.001329202,4.44154828,761927.4479,643180.375,394604.7285,2.280792388,2.596081421,0,0,0,0,0,0,0,0,4687920.769,503451.4766,6693.935913,6300.174927,0,0,136872425,30224780.19,972533.2742,902668.8334,4837.63451,4837.63451,4.525103593,64849448,0.009918055,0.011749174,0.015507695,0.003365652,0.002453801,0
2016,36,555315.4375,41344.90234,1518.792267,1518.792297,454315.7344,140.6289101,263316384,947473.1875,16453.58203,65376296,80074.09375,13134.74219,963279.875,93208.84375,3318.842285,417499.0938,23621212,677606.3125,3375.094238,0,0,0.000527232,0.001249236,4.579768252,759114.8697,621411,392073.4081,2.651761863,2.125454835,0,0,0,0,0,0,0,0,3822856.256,514701.7891,6187.671608,5203.26952,56.25156403,0,140695281.2,30739481.98,978720.9458,907872.1029,4893.886074,4893.886074,4.577955175,65376296,0.009505142,0.01161147,0.01449261,0.003146072,0.002413599,0
2017,37,533180.4375,41035.51758,1800.050171,1743.798523,430268.1875,253.1320457,265305712,902697,16144.19727,65877612,79708.46875,12937.86133,918081.75,92646.32031,3206.339355,392776.5313,23820736,669168.5625,3290.716553,0,0,0.000502421,0.001231342,5.390563804,741114.3689,657271.375,421886.7375,2.873048128,2.627456554,0,0,0,0,0,0,0,0,3660485.978,510201.6719,3684.477417,3037.584412,0,0,144355767.2,31249683.65,982405.4232,910909.6873,4893.886074,4893.886074,5.220085939,65877612,0.009977158,0.011249867,0.013702637,0.002939455,0.002386084,0
2018,38,502101.4453,49163.86914,1800.05014,1800.050171,404561.2266,253.1320457,266966256,861352.0625,15694.18457,66302616,81930.40625,12515.97461,876314.9375,94446.375,3178.213623,371822.8125,23996212,658312,3262.59082,0,0,0.000470192,0.00146631,5.357549753,718895.0007,670912.375,379698.0638,2.968779634,2.442890508,0,0,0,0,0,0,0,0,3542610.886,483200.9375,6243.923584,5315.772827,0,0,147898378.1,31732884.59,988649.3468,916225.4601,4893.886074,4893.886074,5.355554808,66302616,0.010118943,0.010842634,0.012991223,0.002765642,0.002437614,0
2019,39,460559.6641,38222.93848,1293.785965,1575.043884,373707.2422,84.37734604,268508128,797844,15075.41797,66685140,70876.96875,11981.58398,812188.1875,82858.5625,3093.835938,345750.25,24159088,647202.375,3206.339355,0,0,0.000428814,0.001133491,3.829997957,701457.0156,650211.8125,334696.8118,2.084920133,2.198692421,0,0,0,0,0,0,0,0,3576052.394,469981.8125,6750.187183,6412.677795,28.12578201,0,151474430.5,32202866.4,995399.534,922638.1379,4922.011856,4922.011856,4.660953309,66685140,0.009750475,0.01051894,0.011964345,0.002557906,0.002097429,0
