year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2019,39,783893.625,61229.82813,2728.201111,2756.326782,629680,0,267244416,1289735.75,19997.42969,66735360,138631.9844,19997.42969,1309733.25,158629.4063,0,503338.9688,0,0,0,4041956,0,0.000733312,0.001816668,8.06608673,701175.7577,646217.9375,333290.5226,4.06451097,4.108865934,604985.5547,4043362.305,774865.2734,8738961.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.144426653,66735360,0.009683291,0.01050681,0.019326123,0.00371818,0.004096314,0
2020,40,787943.75,57039.08398,2278.188354,2700.075195,607460.6563,0,268636640,1234581.25,19013.02734,67082548,132416.1875,19013.02734,1253594.25,151429.2188,0,478560.1563,0,0,0,4567345.5,0,0.00073328,0.001683962,6.703439031,675018.78,755374.125,434824.5975,3.269626344,3.676080075,526514.6328,4569876.938,842648.4063,9581609.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.940374726,67082548,0.011260367,0.01006251,0.018403911,0.003518371,0.003894092,0
2021,41,717010.5,50851.41406,2812.578369,2362.565857,568562.6563,0,269284672,1167023,18872.39844,67244072,124090.9453,18872.39844,1185895.375,142963.3438,0,458112.7188,0,0,0,5151799.5,0,0.000665662,0.001497765,8.258505486,681206.4522,736079.8125,221631.1661,4.232270506,3.253609428,605829.3203,5175706.258,955714.0391,10537323.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.933302628,67244072,0.01094639,0.010130357,0.017355032,0.003361001,0.003641634,0
2022,42,681375.1719,47476.32227,2250.062714,2221.936951,538439.9531,0,271246720,1104049.25,18450.51172,67733904,119647.0703,18450.51172,1122500,138097.5938,0,428496.2813,0,0,0,5821193,0,0.000628003,0.001388242,6.559937078,673612.4909,721538.75,541140.0553,3.158007355,2.878117357,669674.8594,5845381.117,1142750.508,11680074.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47445522,67733904,0.010652549,0.009944983,0.016299802,0.003121466,0.003486371,0
2023,43,638989.6406,48995.11523,1912.553253,1771.924377,507332.8125,0,273348000,1055982.375,18113.00391,68260680,121925.2656,18113.00391,1074095.5,140038.2656,0,403801.8125,0,0,0,6495368,0,0.00058441,0.001421781,5.533336603,673331.2331,698813.125,556327.9779,2.646035923,2.353758151,675581.2578,6520962.375,675581.2578,12355655.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.123788665,68260680,0.010237418,0.009864116,0.015469848,0.002919136,0.003525654,0
2024,44,619667.1875,48516.97559,1743.798492,2250.062683,488854.1719,0,275307808,999871.5,17016.0957,68747144,119309.5703,17016.0957,1016887.625,136325.6563,0,387601.375,0,0,0,7193168.5,0,0.000562704,0.00139789,5.009535009,669393.6235,736332.9375,557734.267,2.323669641,2.690366574,698644.4063,7219606.781,698644.4063,13054300.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.460758227,68747144,0.010710742,0.009737039,0.01454419,0.002782366,0.003425817,0
2025,45,578716.1094,37997.93262,1659.421234,2390.69165,460165.875,0,277071008,964376.8125,15891.06543,69189232,113093.7656,15891.06543,980267.875,128984.8359,0,370388.4063,0,0,0,7893500.5,0,0.000522173,0.00108783,4.737517881,666299.7874,751099,530733.5158,1.984979376,2.815539043,702581.9922,7922188.773,702581.9922,13756882.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.822142693,69189232,0.010855721,0.009630108,0.01393825,0.002642376,0.003227274,0
2026,46,557818.6406,39376.0957,2025.056396,2306.31427,433530.7656,0,278662656,922975.625,15131.66992,69590048,107946.75,15131.66992,938107.375,123078.4219,0,359335,0,0,0,8582864,0,0.000500443,0.001120748,5.748659528,665174.7561,728964,469138.0521,2.50438539,2.694606305,691050.4375,8613239.211,691050.4375,14447932.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.544273468,69590048,0.010475119,0.009558475,0.01326304,0.002549074,0.003063039,0
2027,47,537202.4141,38504.19824,1406.289093,1771.924316,430605.6797,0,280161184,878930.6875,14287.89844,69964504,100409.0391,14287.89844,893218.5,114696.9375,0,338550.0625,0,0,0,9258163,0,0.000479369,0.001089935,3.971090443,663768.467,741620.625,455356.4187,1.841820531,2.002282476,676425.0469,9289664.258,676425.0469,15124357.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.001556184,69964504,0.010599955,0.009487218,0.012562523,0.002389037,0.002834215,0
2028,48,504970.2734,32569.65625,1546.91803,1743.798615,393451.5234,0,281621184,839892.125,13669.13086,70331544,95008.89844,13669.13086,853561.25,108678.0234,0,331349.8125,0,0,0,9927557,0,0.000448271,0.00091717,4.346204321,664330.9827,752280.25,457606.4813,2.000333341,1.892681163,673331.2031,9962995.461,673331.2031,15797688.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.897477043,70331544,0.0106962,0.009445705,0.011941898,0.002326499,0.002668335,0
2029,49,502607.7109,36366.63867,1406.289154,1940.679077,389598.2969,0,282985312,802091,12740.98047,70674496,88821.21875,12740.98047,814832,101562.2031,0,313827.4375,0,0,0,10606232,0,0.000444023,0.001019135,3.932586159,665174.7561,739764.25,423293.0266,1.847427852,2.040121429,681206.4141,10644201.88,681206.4141,16478895.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.425036126,70674496,0.010467202,0.009411808,0.011349087,0.002193208,0.002482937,0
2030,50,475888.2188,32654.03516,1884.427521,1631.29541,377307.3281,0,284258272,764149.3125,12712.85449,70995680,84855.48438,12712.85449,776862.125,97568.34375,0,302070.875,0,0,0,11268594,0,0.000418535,0.000910964,5.246511626,666862.3031,749270.8125,406136.2993,2.351777243,1.690531392,663487.1875,11307689.06,663487.1875,17142382.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.540149221,70995680,0.010553752,0.009392998,0.010763321,0.002101776,0.00236166,0
2031,51,455637.6563,34960.34961,1406.289154,1659.421265,362794.4297,0,285524768,727445.125,12009.70996,71312952,80721,12009.70996,739454.9375,92730.70313,0,284464.125,0,0,0,11912112,0,0.000398948,0.00097107,3.898714866,668268.5922,771180.75,423855.5423,1.539349819,1.893296455,646611.7109,11954300.77,646611.7109,17788994.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.598952494,71312952,0.010814035,0.009370929,0.010200743,0.001970924,0.002237118,0
2032,52,412605.2109,31219.61865,1350.037506,1462.540787,322462.0547,0,286709728,685959.625,11419.06836,71610344,76108.36719,11419.06836,697378.75,87527.4375,0,271470.0625,0,0,0,12529473,0,0.000359776,0.000863619,3.727897828,671081.1705,763811.875,391510.8924,1.490736905,1.413884294,620454.7422,12574755.52,620454.7422,18409448.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.037283381,71610344,0.010666223,0.009371288,0.009579058,0.001873455,0.00210094,0
